"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
0.00348016785975894,0.0062193777821936,0.00500072319445522,0.0032567016846409,0.00837954011734132,0.00517101234647533,0.00459124119455592,0.00599123460344201,0.00419507538401483,0.00374135033893903,0.00588142982708162,0.00476424954256301,0.005990412052668,0.00935824489817157,0.00347216237384397,0.00473371581769452,0.00745291140670801,0.00351680672284145,0.00149953700388086,0.00344044291638165,0.00418111672166462,0.00102458681749845,0.00316186998775256,0.00268951014529636,0.0013425840149703,0.00191641239926219,0.00173297645369552,0.00172976599469044,0.00192827398491153,0.00138178241607243,0.000689017915528649,0.000606917668153362,0.000584321039562024,0.000512510604450599,0.000377362837343297,0.000606570355111868,0.00275918997798252,0.00435080227013915,0.0110264156500761,0.00402481665635936,0.00494413495029725,0.0137395280347511,0.00236658033639854,0.00630683796831886,0.00597512770914464,0.00222744489675822,0.00589354252968903,0.00572822805350468,0.00222772810682618,0.00367362507021682,0.0030872077369147,0.00258430403362818,0.00190964387875726,0.00167661683407451
0.00429960114418903,0.00198094924605472,0.00316796667357194,0.00578806965011875,0.00351752446617833,0.00322279305955433,0.00790079297941422,0.00391046794617601,0.00760066561889211,0.00783122887537628,0.00425744466050955,0.00636852606136456,0.0140869246780761,0.00911958631213925,0.0138208812149067,0.0144524578995375,0.00901100524430224,0.0128427229501772,0.00413002542441561,0.00413467935391918,0.00418083424645899,0.00435518723540878,0.00537756435398772,0.00500158725736617,0.00238516036183531,0.00260818845223165,0.00433528881370667,0.00234775105467355,0.00238414346855707,0.00396036038778257,0.00759783250070137,0.00440364089483017,0.00933941792567212,0.00732952954959319,0.0046096480903037,0.0102175902304867,0.00212318104404264,0.0011201053760129,0.00141943935562094,0.00211656725971491,0.00285547302843086,0.00240770434081414,0.00545049529265883,0.00400680088590256,0.00660649646178029,0.00555492207839898,0.00412218252359631,0.00633555918981898,0.0080738607710205,0.00594337933180614,0.010622658871477,0.00804590255562388,0.00549362323591568,0.00939020869398899
0.00176882313787488,0.00101271336745641,0.00289618612886503,0.00246405041480863,0.00144571012958651,0.0048791805652887,0.00231363673727791,0.00240928821259881,0.00411686616667599,0.00282096816914164,0.0022265277095324,0.00509930197213799,0.0103762940133976,0.0115955779484424,0.010257588178311,0.0114518758160819,0.0114143077484521,0.0100054940481341,0.00432871599026671,0.00245271218208628,0.0040333419611021,0.00530091464476721,0.00315502144373144,0.00437390236133654,0.0061371826726881,0.00366794696409772,0.00662281901714513,0.00579772981932906,0.00318629541559506,0.00716190237947339,0.0101957410070547,0.00977658426919298,0.00963167711096736,0.0101428759064897,0.00869710320423325,0.0106737370815077,0.00452867727336579,0.00129968431702134,0.00273426741189364,0.00407851097831181,0.0019543852146484,0.00227574160763729,0.00553795331143883,0.00814086789363934,0.00517799344268208,0.0062818818000668,0.00888345421325536,0.0041237144291816,0.00725430490397798,0.01098863866659,0.00838231250314101,0.00860517095922438,0.0105218637887867,0.00766846532863544
0.00130073442505953,0.00326054112228795,0.00135969814791993,0.00194685200225441,0.00335699731099791,0.00137349570156179,0.00270187934343789,0.00374596659158255,0.00422290570952599,0.00456834220885249,0.00442391551117869,0.00311635817487764,0.00361950593184889,0.00677744810373843,0.00455646100025378,0.00496227889068235,0.00546825230467571,0.00357269428045263,0.00190556907705476,0.00388007725352734,0.00251789934612012,0.00252537755241231,0.00548154009786021,0.00262763037226376,0.00658258447084408,0.00819719877074673,0.00550413429665781,0.006627542213354,0.00841744945037135,0.00743127245627767,0.00569735672397791,0.0086197273257306,0.00591359588636604,0.0053158505058297,0.00648926026821302,0.00603563187369726,0.00157170167570808,0.00260007266297972,0.00121639799748489,0.0011565702283368,0.00349013501498771,0.00182250771375308,0.00243404535888233,0.00611450609694828,0.00242611677524782,0.00211141929035056,0.00600988956794646,0.00331342650779784,0.00339604389864268,0.0114068708856829,0.00302910283906237,0.00244973002126611,0.0112662731898532,0.00395575678462874
0.00183605815994877,0.00496223044967826,0.00399681260261727,0.00265227189179024,0.00736807285169268,0.00201191801338466,0.00585552200299913,0.00171575312271031,0.00394464944866521,0.00392298667025294,0.00167724761887455,0.00532621496818913,0.00496509668429715,0.00275438987567052,0.00453714792518718,0.00529630139542598,0.00284881726740706,0.00415829539057216,0.00736748183543888,0.0067758349968513,0.00370111057449925,0.00566154149332322,0.00664727448361733,0.00486671343921179,0.00333938367877654,0.00295191913891986,0.00454315831623734,0.00283471369024965,0.00221211025639333,0.00430091601306343,0.00204254179239646,0.00183500834787974,0.00233505594688628,0.00394403493340509,0.00403128404999132,0.00257646836042933,0.00218247694719045,0.00283939948693726,0.00632580954155242,0.00202790864862956,0.00401954492391725,0.00171145531054695,0.00190658521527779,0.00122794239765739,0.00283331787886687,0.0066498070213111,0.00210757227692966,0.00161063245473696,0.00253317590983744,0.00256821945290269,0.00302360886953577,0.00286365163965562,0.00279575939691074,0.00302386514060948
0.00259590036443298,0.00413799032342179,0.00368180338329662,0.00224400934931716,0.00518853959642113,0.0020210595434204,0.00867012558797526,0.00427121714276911,0.00384203093497837,0.00791418373009145,0.00389907237165605,0.00353905939043275,0.00387922024290759,0.00399933132156832,0.0105678835851615,0.0045939729448395,0.0057890563170366,0.0101936276673634,0.00540364766875777,0.00594792363713784,0.00682228043451719,0.0030483937150468,0.00644428188316905,0.00582839080572012,0.00555930500851774,0.0055964574228986,0.00521157518136047,0.00558186110335116,0.00539130628832599,0.0053212072149823,0.00347309762513959,0.00492759335708506,0.00849623580514996,0.00353062108298531,0.00842973186529365,0.00904067232504632,0.00206882351983744,0.00503837622921342,0.00334974085320565,0.00253106806630693,0.00713535906503788,0.00123330928942671,0.00159361458001768,0.00658195199857867,0.00559992072656899,0.00262506639680037,0.00598844340246169,0.00339911357831795,0.00179328311920773,0.00702912975825115,0.00650139566515785,0.00287032459434116,0.00988007950244466,0.00506380128004963
0.00405832908121062,0.00394454850900054,0.00621905449478135,0.00396913767922563,0.00627667789072976,0.00394369869218629,0.00317652837264148,0.00342297828247548,0.00404090647489406,0.00409355180914996,0.00392496886581464,0.00466166042272351,0.00140913744357127,0.0017945946307014,0.00227085116286422,0.00245043049826753,0.00246921462184967,0.00201473144384944,0.00164611217149168,0.00342934964304381,0.00174528978626661,0.00153485199855234,0.0055981140109751,0.00105896008084226,0.00488155680940547,0.00425393312174024,0.00537963236812676,0.00591044836917819,0.00382628516549726,0.00423763480376905,0.0024088561093947,0.00256123703818268,0.00303547184322149,0.00332114157733466,0.00402898468245077,0.00306833317687485,0.00106722551870869,0.00150680390810164,0.00105372640064521,0.000831408108276355,0.00497969068205417,0.00120755478027958,0.00117981197063269,0.00173979550048898,0.00134148746059353,0.00116336057724591,0.00163706236289731,0.001247707961047,0.00113395871176792,0.00139639901569393,0.00145368709753952,0.00108170443677243,0.00136299555996145,0.00107153047187676
0.00307948992252245,0.00564704531372123,0.00477371422862678,0.00283160820023778,0.00729982025105106,0.00371338407987849,0.00435255526802068,0.00646366311501031,0.00529844616113026,0.00524171591504343,0.0048612695259959,0.00332649763615082,0.00237659237799897,0.00240710747143238,0.00235702955105798,0.00322746945997376,0.00428638937236296,0.00165328477564632,0.00382290547917861,0.00489561410757385,0.00479586082260865,0.00402956141059427,0.00533770543168861,0.00456556019214133,0.00672626436164753,0.00440894251422077,0.00515452669597993,0.00598648996206837,0.00399148597125288,0.00620978517044167,0.00219808717959172,0.00314297701262443,0.00184429538660707,0.00231349760335543,0.00442676813380387,0.00169318179677886,0.00516006666844409,0.00255830097054898,0.0023976966741165,0.0032073538065716,0.00343915091695424,0.00254812736344171,0.00453748004003475,0.00370568143799599,0.00323725662072808,0.00428469591797275,0.00322800324552447,0.00350841340936739,0.00109824738708848,0.00245469391794485,0.00110606119747153,0.00129083763305479,0.00386681440212018,0.00114535143925625
0.00327467644501792,0.00349229270463867,0.00398367288874729,0.00405158051482468,0.00491003219821126,0.00326253835511892,0.000618768800885917,0.000673403687458255,0.00124375831922386,0.00136357891005097,0.000613826640682837,0.000476503616698445,0.00073094447370889,0.00345001471036376,0.00167509136644334,0.00191769501629434,0.00318850327438825,0.000540432035656835,0.00140758059059739,0.001187152817743,0.00215013417377458,0.00349141979829058,0.00462221931120151,0.00132697930314161,0.000445004803288412,0.000743564158322488,0.00137693265028109,0.00500020188451724,0.00102438345673084,0.000681171039988386,0.00216636147089052,0.00671274951214434,0.00175478021271519,0.00174731783738619,0.0016761436307376,0.00138500983123762,0.000858340324547091,0.000562575083546965,0.000497005438364389,0.000843013723268976,0.00269027726582974,0.00399634120467796,0.00269631450216851,0.00237894859750954,0.00197711116655277,0.000449740372423375,0.000767692164097439,0.00540053219859056,0.00276070500737176,0.00418203358397301,0.00270258182467853,0.00169473043837736,0.00213172853198748,0.00305946535138345
0.00532395760684373,0.00486349552552563,0.00418678001892216,0.00622515947195355,0.00859770315410662,0.00495552427544954,0.00288537522146224,0.00203620766831541,0.00101141059028761,0.004572458749198,0.0033971064788123,0.00341061093785694,0.000596297597620555,4.9557524893787e-05,0.000230302516956362,0.00271797516093188,0.000115252550956707,0.000288950209519932,0.00614198682517901,0.00724043630147234,0.00583739246056543,0.00619220663364675,0.00851292401131434,0.00507201592969188,0.00791657419033548,0.00332131833697271,0.00743783948876185,0.00849314511371709,0.00341186829991639,0.00887086133145145,0.00558024120655583,0.00156173475754666,0.0037563385589812,0.00636974589519574,0.00357411487472548,0.00623608682629807,0.00522660138048697,0.00924480041630145,0.00510230519841967,0.00524602423977245,0.00833146163436844,0.00483231868180971,0.00214619237021089,0.00502555743406912,0.00547750389024868,0.00262365069213841,0.00617890954583421,0.00539063878752793,0.00233230581982935,0.00121621224250524,0.00377313043182839,0.0055217426489351,0.00374038553343934,0.00631935904303996
0.00271394569472234,0.00124408502237506,0.00371780455821829,0.00316267629376754,0.00290886092071807,0.00371237477207715,0.003683526145164,0.00106354672388457,0.0025778762625816,0.00410805056604375,0.0012201108658417,0.00241606670314255,0.00198814130184075,0.00625020527156903,0.00377324742101489,0.00163406206862056,0.00551774808650683,0.00259079688499568,0.00469693468443463,0.00228494675150928,0.00272590941302896,0.00360940508213017,0.00399821392640671,0.00324395776755809,0.00486276412173211,0.00178190011904187,0.00347561677955508,0.0044441529365291,0.00170547370925937,0.00464923690426271,0.0041555020536856,0.00645922282639731,0.00274669659708899,0.00296161488842118,0.00648722961868583,0.00264063731675243,0.000606213117718195,0.000604317230745346,0.000546232367649855,0.000500282103783608,0.000885135810552881,0.000578288027126693,0.000645413719810823,0.000548012638368497,0.000530782010208536,0.000506566646893107,0.000508858788106064,0.000580055235131391,0.000888076681631958,0.00390224588371074,0.000867402525820688,0.000837637979777229,0.0048379619556633,0.000991748632361961
0.00665742757597364,0.00357377423722805,0.00731728303085943,0.00783250905384447,0.00665491776883491,0.00526513658521392,0.0055109980827822,0.00279821411100343,0.00498834207703547,0.0062336534917977,0.00251092317896238,0.00209478137193855,0.0035882342046474,0.00493955312102099,0.00411187277920772,0.00495819787541561,0.00403495652789183,0.00334151316931029,0.00417743365808291,0.00436989399223144,0.00359209140490518,0.00354609411795329,0.00784141305047491,0.00237557296484989,0.00442192292396446,0.00224741672509313,0.00459926582488921,0.0049449307130876,0.00300223847390147,0.00399445087202025,0.0034291976626492,0.00414848647536874,0.00669696737562289,0.00403160700519643,0.00253548206132999,0.00539956545108779,0.00222089362720234,0.00274593095669806,0.00217674832929253,0.00139025066654602,0.00430092333565165,0.00466514304303585,0.00475772520627594,0.00385533718755287,0.00372041261965401,0.00328726997315123,0.00417906238737921,0.00454482682822532,0.00493918829941932,0.00791295363360176,0.00732278237701924,0.00442673226813177,0.0071065161504226,0.00819820760009082
0.00244605188290648,0.00284305803744523,0.00495060081749407,0.00336023494891648,0.00455088261432127,0.00221237620423666,0.00357083709119317,0.00320799731273636,0.00523763014380414,0.00538789470635926,0.00394235270009022,0.00567411167963637,0.00244428493759332,0.00202546244983974,0.00315579400115027,0.00181203412806096,0.00126553018300164,0.00188939370041244,0.000712525016788839,0.000868593985844077,0.000734613405629434,0.00059239042777954,0.00426588238243293,0.000527589516833177,0.00414608064196106,0.00502202633379353,0.00573793313259799,0.00505626044348071,0.00531763136768742,0.00435307158856636,0.00284549845722237,0.00495541020156761,0.00375202719380378,0.00471590699411254,0.00221125087142528,0.00228697859947712,0.00545342660226982,0.00245285271247525,0.00197559265797818,0.00279107529432708,0.00473355128851573,0.00323282633412892,0.00526300540100646,0.00288510794735157,0.00349665383217129,0.00425070125438584,0.00407139446665716,0.00596285169927506,0.00444425866207026,0.00386453831249107,0.00112334341026758,0.00282832927336674,0.000830203418296454,0.00304107694158515
0.00621742195306978,0.00518402628478364,0.00694363976305915,0.0095307740413732,0.00887965806287424,0.00777573057716955,0.00642162583115605,0.00784295355491124,0.00713948333325642,0.00768106494821458,0.0088598479963674,0.00625283887236941,0.00250809370715317,0.00676393290395412,0.00589644607301152,0.00460450793839797,0.0082389727162166,0.00412128484245642,0.00219417493673798,0.00342800687297033,0.00179235061381259,0.00240820639799978,0.00714298214676271,0.00207391399940934,0.0127888504101595,0.00712303454005373,0.0113612921365218,0.0119932154111939,0.00898941460837033,0.00977169119889898,0.00670035564015139,0.0100397047223579,0.00382038304919507,0.00764125716798641,0.0124233481367585,0.00413764829254704,0.00265184378679287,0.0022107897523303,0.000301780193169871,0.00214326828537343,0.006322284701792,0.00184166064512249,0.00363584450511274,0.00324454789586343,0.000342001432529042,0.00308510538952022,0.00525733118694121,0.00272073921966919,0.00456066442243636,0.00801171522369838,0.00546189421381356,0.00314228266231921,0.00803247285951168,0.0080000825567185
0.000346624265472715,0.000510993521711175,0.00123229944648435,0.00199875068387565,0.00195061534812464,0.000899890576463418,0.0017948137423536,0.00258021437472659,0.00194889663387751,0.00216059506295455,0.00149643301938748,0.00210749824275408,0.00208437306288211,0.00213942011112831,0.00225713008674191,0.00304007798113881,0.00221248696287204,0.00235201998276623,0.000202546158759019,0.00053724092519697,0.000277364854513929,0.000280271947269363,0.00186183874643658,0.000378055767656235,0.00532918790917815,0.00450829006666597,0.00520681300399272,0.0076379883166908,0.00487556230847738,0.00377712255702977,0.00613231180699737,0.0046246271754547,0.0054501690379263,0.00792882128313764,0.00373715461545106,0.00357423990038667,0.00109050972734005,0.000547317250849742,0.000249624853945747,0.00102323110670179,0.00157486136746469,0.0013368683461648,0.00380971913381498,0.00111477787228816,0.00158176933565391,0.00338135305254513,0.00134514399931354,0.00353444794038115,0.00524575345551108,0.00286637776368023,0.00230178483455384,0.00292602126883922,0.00345039026615001,0.00235198156079213
0.000183255552732349,0.000306821525002461,0.000940626788116431,0.00111156819121293,0.00117835991559618,0.000348580990638805,0.00316425886669367,0.0050706807562952,0.00187612144102524,0.00400092237943488,0.00717952905694949,0.00200959308798396,0.00349786988641479,0.00845747161562829,0.00468977618108787,0.00499490596485281,0.00661659591678623,0.00349213144183534,0.0051963215229983,0.00656393287938373,0.00572644734138556,0.00639252591049794,0.00688566201713223,0.00537176549495452,0.00521679346340471,0.00573660629958023,0.00636906413198728,0.00666831949221321,0.00583582602417135,0.00603222864112347,0.00370614940016294,0.00849546764412255,0.00603390953518388,0.00434386691033459,0.00664674750233086,0.0080400147258246,0.00304797271961128,0.000850780899069865,0.000561961168987104,0.00189143984968956,0.00197488082250958,0.00185726555623973,0.00256237927464474,0.00334877823015785,0.00100736350598484,0.00221238711167566,0.00574752064906613,0.00200225141274673,0.00578779008886365,0.0074455177103067,0.00657701388449086,0.00557067507160382,0.00487194252863176,0.00680149561311809
0.00258530501979525,0.0017822483249645,0.00275270121026214,0.00343646947968386,0.00338843731146122,0.003362401846237,0.00583722453455421,0.00278647356239567,0.00659895133077889,0.0040520473580101,0.00298148024990985,0.00704078856838827,0.00232446052315343,0.00303737929699081,0.00331906946779854,0.00344147833527979,0.00409767483065443,0.00254418899364918,0.00383733640576873,0.00531155525883159,0.00544948005918602,0.00364400135641587,0.00590985562426861,0.00404884240387766,0.00868503374238011,0.003867334554815,0.0127056305679101,0.00998490578537044,0.00373507926703482,0.0108919767926016,0.00330387441396009,0.00275397374789843,0.00316480028153817,0.00355477762363679,0.00547359917467527,0.00336579621637108,0.0054447765135306,0.00103971599536174,0.00309137477318779,0.00334620932338738,0.00387444133404593,0.00338474100557837,0.00653397119885356,0.00387890928780255,0.00863254350508854,0.00485219964106974,0.00231716121015842,0.00839542983789948,0.00324722972471067,0.00265325499589988,0.00187545954869123,0.00221511265998631,0.00390020483799494,0.00305208250437271
0.00291954361075548,0.0021895470475731,0.00327706184129622,0.0021352738383334,0.00212991556269336,0.00266987978802321,0.00164829511462447,0.0019582040659345,0.00311829306885214,0.00569895369097919,0.00244840368902068,0.00187533774216063,0.00268785310081239,0.0059800525952961,0.00479228454853502,0.00447415078687211,0.00537319114499553,0.0020333178127314,0.00318561162113495,0.00435907624898092,0.00473758287881266,0.00258179802378414,0.00526588807714836,0.00363621672105863,0.00248777561199364,0.00308798734837793,0.0010541645248766,0.00171523323033644,0.00639055935060201,0.00296138543969189,0.00473298870914084,0.00483242635630201,0.00231437439061889,0.00395074561595465,0.00241662839064123,0.00136299574485415,0.00257458652776116,0.00147611910573499,0.00188406476774573,0.00131830441353837,0.00177859474186231,0.00183297823179315,0.00193684851245347,0.00327519109397162,0.0024025402513075,0.00146092396170604,0.00570500947509826,0.00418916824661097,0.00264445923706708,0.00704356885328513,0.00130203377390562,0.000640964264709621,0.00369990559717749,0.00404619719904192
