"","1","2","3","4","5","6","7","8","9","10"
"14",0.000894920912050687,0.00159421480811899,0.000349878261536397,0.000427559247495724,0.000330633162506199,0.000457205559619605,0.000445706911118059,0.000462167008670253,0.000541989958922866,0.000503261265437208
"15",0.000153728745628339,0.000320486482044539,0.000287571173865532,0.000132938589557494,0.000687097040833196,0.000115825408436967,0.000172960890881635,0.000277300205202152,0.000313783660429028,0.000172168327649571
"16",0.000642366544232701,0.000246528063111184,0.000599106612219858,0.000308992397349851,0.000769755331459745,0.000341380151182638,0.000505577988730933,0.000351246926589392,0.000313783660429028,0.000278118067741615
"17",0.000186670619691554,0.000558796943052017,0.000239642644887943,0.00021916902602722,0.000227310299223012,0.000292611558156547,0.000146351523053691,0.000147893442774481,0.000342309447740758,0.000324471079031884
"18",0.000631385919544963,0.000435532911496425,0.000637449435401929,0.000617984794699703,0.000382294594147793,0.000627895635210924,0.000465663936989017,0.00080417059508624,0.000855773619351894,0.000708538886865543
"19",3.29418740632155e-05,9.03936231407675e-05,0.00016774985142156,7.18586970581049e-05,0.000170482724417259,8.53450377956596e-05,7.31757615268455e-05,9.24334017340506e-05,8.55773619351894e-05,7.28404463132801e-05
"20",0.000422754050477932,0.000460185717807544,0.000728513640459347,0.000280248918526609,0.000661266325012399,0.000274323335771763,0.000339269439806284,0.000369733606936202,0.000342309447740758,0.000192033903916829
"21",0.000301967178912808,0.000205440052592653,0.000215678380399149,0.000136531524410399,0.0001653165812531,0.000140209704950012,0.000186265574795607,0.000194110143641506,0.000142628936558649,0.000198655762672582
"22",0.000686289042983655,0.000854630618785438,0.000776442169436936,0.000812003276756586,0.000862745908414614,0.000749817117776152,0.000432402227204087,0.0010907141404618,0.00119808306709265,0.00121180015230275
"23",0.000153728745628339,0.000287616073629715,0.000479285289775886,0.00014371739411621,0.000609604893370805,0.000121921482565228,0.000206222600666565,0.000184866803468101,0.000370835235052487,0.000125815316359302
"24",0.000768643728141694,0.000402662503081601,0.00037863537892295,0.000456302726318966,0.000278971730864606,0.000463301633747866,0.000153003865010677,0.000240326844508532,0.000513464171611136,0.000589345429261994
"25",0.000186670619691554,0.000246528063111184,0.000292364026763291,0.000208390221468504,0.000309968589849562,0.000152401853206535,0.00027939836219341,0.000388220287283013,0.000256732085805568,0.000205277621428335
"26",0.000570992483762401,0.000501273728326074,0.000637449435401929,0.000632356534111323,0.000697429327161514,0.000371860521823945,0.000585406092214764,0.000471410348843658,0.000827247832040164,0.000609211005529252
"27",0.000422754050477932,0.000246528063111184,0.000522420965855716,0.000348514680731809,0.000599272607042486,0.000237746891002195,0.00027939836219341,0.000489897029190468,0.000684618895481515,0.000304605502764626
"28",0.000285496241881201,0.000139699235763004,0.000493663848469163,0.000308992397349851,0.000583774177550008,0.000231650816873933,0.000186265574795607,0.000471410348843658,0.000342309447740758,0.000271496208985862
"29",0.000137257808596731,0.000164352042074123,0.000134199881137248,9.34163061755364e-05,0.000134319722268143,0.000109729334308705,0.000106437471311775,6.47033812138354e-05,0.000114103149246919,0.000178790186405324
"30",0.000625895607201094,0.000517708932533487,0.000330706849945361,0.000873083169255975,0.000382294594147793,0.000804681784930505,0.000525535014601891,0.000397463627456418,0.000370835235052487,0.0009667913783399
"31",0.000175689995003816,0.000246528063111184,0.00046490673108261,0.000208390221468504,0.000532112745908415,0.000109729334308705,0.000272746020236424,0.000258813524855342,0.000228206298493838,0.00021852133893984
"32",0.0065334716892044,0.00404306023502342,0.00254979774160771,0.00298572886276426,0.00307902132583898,0.00357839551328944,0.00299355388064368,0.00108147080028839,0.00156891830214514,0.00234413799953647
"33",0.000186670619691554,0.000115046429451886,0.000364256820229673,9.34163061755364e-05,0.000356463878326996,0.000109729334308705,0.000139699181096705,0.000231083504335127,0.000142628936558649,0.000139059033870808
"34",0.000395302488758585,0.00046840331991125,0.000575142347731063,0.000312585332202757,0.00102289634650355,0.000402340892465252,0.000525535014601891,0.000342003586415987,0.000285257873117298,0.000390689666589412
"35",0.00102119809595968,0.00143808036814857,0.000618278023810893,0.00154855492160216,0.000588940320714168,0.00163984394050232,0.000758366983096399,0.000554600410404304,0.00128366042902784,0.00157600238386915
"36",0.000389812176414716,0.000599884953570548,0.00042177105500278,0.000359293485290525,0.00049078360059514,0.000323091928797854,0.000266093678279438,0.000489897029190468,0.000342309447740758,0.000331092937787637
"37",0.000312947803600547,5.7523214725943e-05,0.000354671114434156,0.000132938589557494,0.000552777318565052,3.65764447695684e-05,0.000199570258709579,0.000203353483814911,0.000114103149246919,0.000105949740092044
"38",0.000603934357825617,0.000394444900977895,0.000862713521596595,0.000474267400583493,0.00089374276739957,0.000481589856132651,0.000931327873978034,0.000831900615606456,0.000941350981287084,0.000589345429261994
"39",0.000367850927039239,0.000378009696770482,0.000431356760798298,0.00028743478823242,0.000604438750206646,0.000231650816873933,0.0003791834915482,0.000369733606936202,0.000427886809675947,0.000370824090322153
"40",0.000444715299853409,0.000279398471526009,0.000460113878184851,0.00028743478823242,0.000340965448834518,0.000213362594489149,0.000518882672644905,0.000425193647976633,0.000342309447740758,0.000238386915207099
"41",0.00036236061469537,0.000295833675733421,0.000321121144149844,0.000215576091174315,0.000433956025789387,0.000140209704950012,0.000325964755892312,0.000360490266762797,0.000199680511182109,0.000211899480184088
"42",0.000230593118442508,5.7523214725943e-05,0.000201299821705872,0.000308992397349851,8.78244337907092e-05,0.000231650816873933,0.000219527284580537,0.000351246926589392,0.000313783660429028,0.000304605502764626
"43",0.00014823843328447,0.00010682882734818,0.000388221084718468,0.000183239677498168,0.000480451314266821,0.000140209704950012,0.000212874942623551,0.000268056865028747,0.000114103149246919,0.000185412045161077
"44",0.000280005929537331,0.000172569644177829,0.000230056939092425,0.000136531524410399,0.000284137874028765,0.000213362594489149,0.000272746020236424,0.000184866803468101,0.000114103149246919,0.000132437175115055
"45",0.000949824035489379,0.00104363546717068,0.00106401334330247,0.00100602175881347,0.000619937179699124,0.00114606193611314,0.000705148247440511,0.00139574436618416,0.000884299406663624,0.000754891898155812
"46",0.000274515617193462,0.000205440052592653,0.00025402120358122,0.000165275003233641,0.00024280872871549,0.000152401853206535,0.000392488175462171,0.000184866803468101,0.000228206298493838,0.000152302751382313
"47",0.000845508100955863,0.00139699235763004,0.000877092080289872,0.0019868929736566,0.000377128450983634,0.00176176542306754,0.000751714641139413,0.00289316547427578,0.00225353719762665,0.00170181770022845
"48",0.000373341239383109,0.000443750513600131,0.000297156879661049,0.000280248918526609,0.000335799305670359,0.000377956595952207,0.000325964755892312,0.000212596823988316,0.000142628936558649,0.000231765056451346
"49",0.000620405294857224,0.000287616073629715,0.000627863729606411,0.000528161423377071,0.00081625061993718,0.000432821263106559,0.000698495905483525,0.00069325051300538,0.000399361022364217,0.000357580372810648
"50",0.000296476866568939,0.000180787246281535,0.000450528172389333,0.000208390221468504,0.000335799305670359,0.000170690075591319,0.000332617097849298,0.000277300205202152,0.000285257873117298,0.000198655762672582
"51",0.000247064055474116,0.000115046429451886,0.000316328291252085,0.000308992397349851,0.000516614316415937,0.000268227261643502,0.000618667801999694,0.000277300205202152,0.000228206298493838,0.000297983644008873
"52",0.000307457491256678,0.000221875256800066,0.000249228350683461,0.00014371739411621,0.000309968589849562,0.000109729334308705,4.65663936989017e-05,0.000110920082080861,0.000370835235052487,0.000198655762672582
"53",0.000345889677663762,0.00101076505875586,0.000186921263012596,0.000675471752346186,0.000154984294924781,0.000688856376493538,0.000159656206967663,0.000443680328323443,0.000399361022364217,0.0009667913783399
"54",0.00144944245878148,0.00215301175117101,0.00161039857364698,0.00247553211365172,0.000842081335757976,0.00210924164837844,0.00188926511578401,0.00278224539219492,0.00242469192149703,0.00262225606727808
"55",0.000247064055474116,0.000295833675733421,0.000407392496309503,0.000255098374556273,0.000506282030087618,0.000207266520360888,0.000286050704150396,0.000415950307803228,0.000285257873117298,0.000225143197695593
"56",0.000647856856576571,0.000345139288355658,0.000455321025287092,0.000481453270289303,0.000454620598446024,0.000457205559619605,0.000439054569161073,0.00071173719335219,0.000741670470104975,0.000403933384100917
"57",0.000730211541734609,0.000336921686251952,0.000910642050574184,0.000413187508084103,0.00101773020333939,0.000512070226773958,0.00105772237116077,0.00069325051300538,0.000342309447740758,0.000430420819123928
"58",0.000153728745628339,0.000131481633659298,0.000186921263012596,6.10798924993892e-05,0.00024280872871549,0.000115825408436967,0.000139699181096705,0.000110920082080861,0.000199680511182109,7.94623050690329e-05
"59",0.000389812176414716,0.000336921686251952,0.000182128410114837,0.000186832612351073,0.000382294594147793,0.00026213118751524,0.000239484310451494,0.000184866803468101,0.000199680511182109,0.000192033903916829
"60",0.00105963028236676,0.00192291889226724,0.000584728053526581,0.00190066253718688,0.000547611175400893,0.00196903194342843,0.00109763642290268,0.00126633760375649,0.00136923779096303,0.00181438929907625
"61",9.88256221896464e-05,7.39584189333552e-05,8.62713521596595e-05,4.67081530877682e-05,0.000113655149611506,6.70568154108754e-05,1.33046839139719e-05,5.54600410404304e-05,8.55773619351894e-05,5.95967288017747e-05
"62",0.000455695924541147,0.000320486482044539,0.000508042407162439,0.000355700550437619,0.000501115886923458,0.00026213118751524,0.000618667801999694,0.000480653689017063,0.000285257873117298,0.000284739926497368
"63",0.00181729338582072,0.00105185306927439,0.00128448457659938,0.00160244894439574,0.00122437592990577,0.00161545964398927,0.00192917916752593,0.000720980533525595,0.00128366042902784,0.00147667450253286
"64",0.000472166861572755,0.000345139288355658,0.000790820728130212,0.000395222833819577,0.00089374276739957,0.0003474762253109,0.000572101408300792,0.000397463627456418,0.000513464171611136,0.000370824090322153
"65",0.00250358242880437,0.00194757169857835,0.00170625563160215,0.0026012848335034,0.00117271449826418,0.00246891002194587,0.00206887834862263,0.0014696910875714,0.00205385668644455,0.00210575108432937
"66",0.000466676549228886,0.00061632015777796,0.000565556641935546,0.000571276641611934,0.000557943461729211,0.000518166300902219,0.000432402227204087,0.000554600410404304,0.000484938384299407,0.000496639406681455
"67",0.000389812176414716,0.000517708932533487,0.000532006671651234,0.00029462065793823,0.00040812530996859,0.000286515484028286,0.000319312413935326,0.000499140369363873,0.000484938384299407,0.000417177101612423
"68",0.0017129774512872,0.00151203878708193,0.00130844884108817,0.00142998807145629,0.000914407340056208,0.00176176542306754,0.00128390199769829,0.00168228791155972,0.00139776357827476,0.0014435652087541
"69",0.000312947803600547,0.000156134439970417,0.00058952090642434,0.000233540765438841,0.000542445032236733,0.000249939039258717,0.000332617097849298,0.000258813524855342,0.000114103149246919,0.000211899480184088
"70",0.000631385919544963,0.000608102555674254,0.000824370698414524,0.00050660381425964,0.000702595470325674,0.000396244818336991,0.000598710776128736,0.000406706967629823,0.000484938384299407,0.000291361785253121
"71",0.000472166861572755,0.000304051277837127,0.000541592377446751,0.000298213592791135,0.000785253760952224,0.000280419409900024,0.000365878807634228,0.000305030225722367,0.000399361022364217,0.000251630632718604
"72",0.00192160932035424,0.000542361738844605,0.000996913402733843,0.000693436426610713,0.000707761613489833,0.00103633260180444,0.00214870645210646,0.000545357070230899,0.000627567320858056,0.00048339568916995
"73",0.000115296559221254,9.86112252444737e-05,0.000364256820229673,6.46728273522944e-05,0.00040812530996859,9.1441111923921e-05,0.000266093678279438,0.000184866803468101,0.000228206298493838,0.00014568089262656
"74",0.000109806246877385,0.000246528063111184,0.000201299821705872,0.000147310328969115,0.000154984294924781,8.53450377956596e-05,7.31757615268455e-05,0.000221840164161721,0.000114103149246919,0.000192033903916829
"75",0.000400792801102455,0.000871065822992851,0.000642242288299688,0.000686250556904902,0.000661266325012399,0.000755913191904414,0.000698495905483525,0.00102601075924796,0.000513464171611136,0.000589345429261994
"76",0.000329418740632155,0.000443750513600131,0.000412185349207262,0.000319771201908567,0.000521780459580096,0.000292611558156547,0.000572101408300792,0.000415950307803228,0.000199680511182109,0.000344336655299142
"77",0.000488637798604363,0.000525926534637193,0.000996913402733843,0.000589241315876461,0.000790419904116383,0.000451109485491344,0.000731757615268455,0.000794927254912835,0.001055454130534,0.00070191702810979
"78",0.000516089360323709,0.000731366587229846,0.000445735319491574,0.000427559247495724,0.000428789882625227,0.000579127042184833,0.000299355388064368,0.000499140369363873,0.000599041533546326,0.000728404463132801
"79",0.000258044680161854,0.000172569644177829,0.000330706849945361,0.000122159784998778,0.000464952884774343,0.000121921482565228,0.000266093678279438,0.000268056865028747,5.70515746234596e-05,0.000112571598847797
"80",0.00144944245878148,0.00199687731120059,0.00103525622591591,0.00132220002586913,0.00089374276739957,0.00179224579370885,0.00161651909554759,0.00129406762427671,0.00108397991784573,0.00147667450253286
"81",0.000323928428288285,0.00014791683786671,0.000277985468070014,0.000459895661171872,0.000263473301372128,0.000268227261643502,0.000306007730021354,0.000342003586415987,0.000342309447740758,0.000278118067741615
"82",0.000461186236885016,0.00118333470293368,0.000369049673127432,0.00117848263175292,0.000263473301372128,0.00104852475006096,0.000439054569161073,0.000499140369363873,0.000599041533546326,0.00135748104492931
"83",0.00065334716892044,0.000345139288355658,0.000647035141197446,0.000265877179114988,0.000573441891221689,0.000377956595952207,0.000831542744623245,0.000369733606936202,0.000370835235052487,0.000251630632718604
"84",7.68643728141694e-05,0.000123264031555592,0.000244435497785702,5.38940227935787e-05,0.000340965448834518,9.75371860521824e-05,0.000146351523053691,9.24334017340506e-05,0.000114103149246919,6.62185875575274e-05
"85",2.74515617193462e-05,3.28704084148246e-05,0.000110235616648454,5.38940227935787e-05,0.000289304017192924,4.26725188978298e-05,5.98710776128736e-05,4.62167008670253e-05,5.70515746234596e-05,6.62185875575274e-05
"86",0.000587463420794009,0.00036157449256307,0.000560763789037787,0.00058205544617065,0.000630269466027443,0.00039014874420873,0.000498925646773947,0.000573087090751114,0.000541989958922866,0.000503261265437208
"87",0.000592953733137878,0.00188183088174871,0.000431356760798298,0.00126471306822265,0.000392626880476112,0.00153011460619361,0.000452359253075045,0.000665520492485164,0.000684618895481515,0.00143694334999834
"88",0.000126277183908993,0.000156134439970417,0.000249228350683461,4.3115218234863e-05,0.000222144156058853,5.48646671543526e-05,7.98281034838315e-05,8.31900615606456e-05,0.000142628936558649,7.28404463132801e-05
"89",0.000312947803600547,0.000731366587229846,0.000790820728130212,0.000653914143228755,0.00138969251115887,0.000560838819800049,0.000651929511784624,0.00121087756271606,0.000798722044728434,0.000682051451842532
"90",0.000236083430786377,0.000123264031555592,0.000273192615172255,0.000204797286615599,0.000351297735162837,0.000134113630821751,0.00024613665240848,0.000221840164161721,5.70515746234596e-05,0.000172168327649571
"91",0.000225102806098639,0.000238310461007478,0.000263606909376737,4.3115218234863e-05,0.000361630021491156,7.92489636673982e-05,0.000153003865010677,0.000157136782947886,0.000199680511182109,0.00014568089262656
"92",0.00050510873563597,0.000550579340948311,0.000623070876708652,0.000585648381023555,0.000831749049429658,0.00056693489392831,0.00062532014395668,0.000591573771097924,0.000513464171611136,0.000523126841704466
"93",0.000104315934533516,7.39584189333552e-05,0.000182128410114837,0.000107788045587157,0.000294470160357084,0.000121921482565228,0.000239484310451494,8.31900615606456e-05,0.000199680511182109,6.62185875575274e-05
"94",0.00123532027737058,0.00117511710082998,0.00104004907881367,0.00117129676204711,0.000780087617788064,0.00137161667885881,0.000831542744623245,0.000813413935259645,0.001055454130534,0.00129788431612754
"95",0.00182827401050846,0.000460185717807544,0.00101608481432488,0.000481453270289303,0.000640601752355761,0.000554742745671787,0.00101780831941885,0.000462167008670253,0.000285257873117298,0.000417177101612423
"96",0.000818056539236517,0.00138055715342263,0.000560763789037787,0.00136531524410399,0.000542445032236733,0.00138380882711534,0.000844847428537216,0.000813413935259645,0.000484938384299407,0.00143032149124259
"97",0.00100472715892807,0.000846413016681732,0.000809992139721248,0.00117129676204711,0.000470119027938502,0.00133504023408925,0.000485620962859975,0.000998280738727747,0.001055454130534,0.00108598483594345
"98",0.000554521546730794,0.000862848220889145,0.000853127815801077,0.000693436426610713,0.000940238055877004,0.000633991709339186,0.000678538879612568,0.000794927254912835,0.000684618895481515,0.000827732344469092
"99",0.000153728745628339,0.000115046429451886,0.000177335557217078,4.3115218234863e-05,0.00016015043808894,9.1441111923921e-05,5.32187356558877e-05,0.000129406762427671,8.55773619351894e-05,0.000112571598847797
"100",0.000351379990007632,0.000156134439970417,0.000373842526025191,0.000229947830585936,0.000371962307819474,0.000188978297976103,0.000365878807634228,0.000240326844508532,0.000142628936558649,0.000178790186405324
"101",0.000296476866568939,0.000336921686251952,0.000469699583980368,0.000240726635144652,0.000614771036534964,0.000292611558156547,0.000352574123720256,0.000388220287283013,0.000427886809675947,0.000245008773962851
"102",0.000312947803600547,0.000295833675733421,0.000349878261536397,0.000201204351762694,0.000304802446685403,0.000164594001463058,0.000146351523053691,0.000184866803468101,0.000342309447740758,0.000165546468893818
"103",0.000340399365319893,0.00119155230503739,0.000158164145626042,0.000589241315876461,0.000304802446685403,0.000749817117776152,0.000319312413935326,0.000489897029190468,0.000484938384299407,0.000609211005529252
"104",0.000960804660177118,0.000854630618785438,0.00120300607733747,0.000779666863080439,0.000935071912712845,0.00087173860034138,0.00111759344877364,0.00138650102601076,0.00102692834322227,0.000728404463132801
"105",0.000159219057972208,9.86112252444737e-05,0.000172542704319319,0.000165275003233641,0.00040812530996859,0.000115825408436967,0.000532187356558877,0.000166380123121291,5.70515746234596e-05,0.000152302751382313
"106",0.00138355871065505,0.000920371435615088,0.000661413699890723,0.000617984794699703,0.000304802446685403,0.000633991709339186,0.000838195086580231,0.000314273565895772,0.000342309447740758,0.000357580372810648
"107",0.000428244362821801,0.00102720026296327,0.000536799524548993,0.000815596211609491,0.000413291453132749,0.00107900512070227,0.000685191221569554,0.00074871055404581,0.000599041533546326,0.00070191702810979
"108",0.000477657173916624,0.000550579340948311,0.000608692318015376,0.000553311967347408,0.000511448173251777,0.000518166300902219,0.000445706911118059,0.000610060451444734,0.000627567320858056,0.000595967288017747
"109",0.000472166861572755,0.000230092858903772,0.000431356760798298,0.000237133700291746,0.000506282030087618,0.000158497927334796,0.000432402227204087,0.000323516906069177,0.000228206298493838,0.000198655762672582
"110",0.000296476866568939,9.86112252444737e-05,0.00063265658250417,0.000122159784998778,0.000630269466027443,0.000109729334308705,0.000385835833505186,0.000203353483814911,0.000114103149246919,0.000139059033870808
"111",0.000790604977517171,0.000706713780918728,0.000436149613696056,0.000283841853379515,0.00032546701934204,0.000420629114850037,0.000319312413935326,0.000268056865028747,0.000342309447740758,0.000370824090322153
"112",0.00132316527487249,0.00183252526912647,0.000728513640459347,0.00204078699645018,0.000449454455281865,0.00191416727627408,0.000898066164193104,0.00165455789103951,0.00139776357827476,0.0022845412707347
"113",0.000538050609699186,0.000410880105185307,0.000694963670175035,0.000262284244262083,0.000594106463878327,0.000316995854669593,0.000272746020236424,0.000499140369363873,0.000570515746234596,0.000437042677879681
"114",0.000598444045481747,0.000977894650341031,0.000512835260060198,0.00128986361219298,0.000537278889072574,0.00105462082418922,0.000731757615268455,0.00117390420202244,0.000855773619351894,0.00105287554216469
"115",0.000428244362821801,0.000410880105185307,0.00058952090642434,0.000147310328969115,0.00065093403868408,0.000158497927334796,0.000332617097849298,0.000443680328323443,0.000541989958922866,0.000251630632718604
"116",0.00191611900801037,0.0012079875092448,0.00212323383370718,0.00156292666101378,0.00176165481897834,0.00170080468178493,0.00120407389421446,0.0014696910875714,0.00179712460063898,0.00166208654769394
"117",0.000186670619691554,0.000205440052592653,0.000349878261536397,0.000129345654704589,0.000511448173251777,0.000121921482565228,0.000186265574795607,0.000231083504335127,0.000370835235052487,0.000132437175115055
"118",0.000483147486260493,0.000295833675733421,0.000440942466593815,0.000154496198674926,0.000361630021491156,0.000329188002926116,0.000399140517419157,0.000157136782947886,0.000228206298493838,0.000192033903916829
"119",0.000131767496252862,0.000123264031555592,0.000316328291252085,0.000118566850145873,0.000351297735162837,9.1441111923921e-05,0.000259441336322452,0.000120163422254266,5.70515746234596e-05,0.000112571598847797
"120",0.000609424670169486,0.000764236995644671,0.000829163551312283,0.00113177447866515,0.000614771036534964,0.000780297488417459,0.000878109138322146,0.00157136782947886,0.00148334094020995,0.00107274111843194
"121",0.0011419849675248,0.000879283425096557,0.000627863729606411,0.000901826648079217,0.000346131591998677,0.00118873445501097,0.00129055433965528,0.00069325051300538,0.000570515746234596,0.000900572790782373
"122",0.000351379990007632,0.000353356890459364,0.00046490673108261,0.000384444029260861,0.00032546701934204,0.000408436966593514,0.000325964755892312,0.000360490266762797,0.000627567320858056,0.000245008773962851
"123",0.00150983589456404,0.00149560358287452,0.000651827994095205,0.00166352883689513,0.000619937179699124,0.00267617654230675,0.00139699181096705,0.00177472131329377,0.00122660885440438,0.00141045591497533
"124",0.000170199682659947,0.000172569644177829,0.000306742585456567,0.00014371739411621,0.000268639444536287,0.000115825408436967,0.000133046839139719,0.000212596823988316,0.000370835235052487,0.000205277621428335
"125",0.000422754050477932,0.000230092858903772,0.000666206552788482,0.000186832612351073,0.000878244337907092,0.000170690075591319,0.000266093678279438,0.000268056865028747,0.000342309447740758,0.000211899480184088
"126",0.000307457491256678,0.000197222450488947,0.000402599643411744,0.00021916902602722,0.000516614316415937,0.00021945866861741,0.000219527284580537,0.000332760246242582,0.000456412596987677,0.000132437175115055
"127",0.000115296559221254,0.00014791683786671,0.000177335557217078,7.18586970581049e-05,0.000211811869730534,6.70568154108754e-05,0.000113089813268761,0.000175623463294696,0.000171154723870379,8.60841638247856e-05
"128",0.000137257808596731,0.000180787246281535,0.000440942466593815,0.000197611416909789,0.000439122168953546,0.000176786149719581,0.000172960890881635,0.000194110143641506,0.000313783660429028,0.000251630632718604
"129",0.000280005929537331,0.000205440052592653,0.000383428231820709,0.000222761960880125,0.000449454455281865,0.000237746891002195,0.000352574123720256,0.000268056865028747,8.55773619351894e-05,0.000158924610138066
"130",0.000466676549228886,0.000287616073629715,0.000642242288299688,0.000244319569997557,0.000526946602744255,0.000188978297976103,0.00024613665240848,0.000480653689017063,0.000427886809675947,0.000317849220276132
"131",7.68643728141694e-05,0.000205440052592653,0.00021088552750139,5.7486957646484e-05,0.000206645726566375,9.1441111923921e-05,9.31327873978034e-05,0.000110920082080861,0.000256732085805568,5.95967288017747e-05
"132",8.78449975019079e-05,0.000164352042074123,0.000143785586932766,8.26375016168207e-05,0.000547611175400893,9.75371860521824e-05,0.000159656206967663,9.24334017340506e-05,0.000171154723870379,9.93278813362911e-05
"133",0.000115296559221254,0.000123264031555592,0.000282778320967773,0.000183239677498168,0.000387460737311952,0.000176786149719581,0.000552144382429834,0.000203353483814911,0.000313783660429028,0.000178790186405324
"134",0.000269025304849593,0.000336921686251952,0.000359463967331915,0.00015090326382202,0.000542445032236733,0.000182882223847842,0.000172960890881635,0.000175623463294696,0.000228206298493838,0.000238386915207099
"135",0.000450205612197278,0.000443750513600131,0.000282778320967773,0.00021198315632141,0.000227310299223012,0.000280419409900024,0.000133046839139719,0.000194110143641506,0.000142628936558649,0.00026487435023011
"136",0.000395302488758585,0.000410880105185307,0.000474492436878127,0.000265877179114988,0.000470119027938502,0.000280419409900024,0.000319312413935326,0.000249570184681937,0.000370835235052487,0.000311227361520379
"137",0.000850998413299733,0.000172569644177829,0.000733306493357106,0.000312585332202757,0.000599272607042486,0.000384052670080468,0.0010444176872468,0.000360490266762797,5.70515746234596e-05,0.000304605502764626
"138",0.000455695924541147,0.000567014545155724,0.000436149613696056,0.00037007228984924,0.000439122168953546,0.000298707632284809,0.000518882672644905,0.000517627049710683,0.000199680511182109,0.000370824090322153
"139",0.00127924277612153,0.00119155230503739,0.000718927934663829,0.00114255328322387,0.000361630021491156,0.00142648134601317,0.00093798021593502,0.00117390420202244,0.00108397991784573,0.000960169519584147
"140",0.000356870302351501,0.000180787246281535,0.000349878261536397,0.000154496198674926,0.000258307158207968,0.000195074372104365,0.000106437471311775,0.000175623463294696,0.000285257873117298,0.000198655762672582
"141",0.000708250292359132,0.00061632015777796,0.000330706849945361,0.000330550006467283,0.000315134733013721,0.000359668373567423,0.00034592178176327,0.000231083504335127,0.000456412596987677,0.000490017547925703
"142",0.000241573743130247,0.000336921686251952,0.000493663848469163,0.000186832612351073,0.000521780459580096,0.000231650816873933,0.000365878807634228,0.000351246926589392,0.000342309447740758,0.000258252491474357
"143",0.000532560297355317,0.000632755361985373,0.000536799524548993,0.000341328811025998,0.00040812530996859,0.000402340892465252,0.000272746020236424,0.000305030225722367,0.000684618895481515,0.000496639406681455
"144",7.13740604703002e-05,9.86112252444737e-05,0.000105442763750695,9.70092410284417e-05,0.000108489006447347,6.70568154108754e-05,5.32187356558877e-05,0.000101676741907456,8.55773619351894e-05,0.000112571598847797
"145",0.000296476866568939,0.000443750513600131,0.000277985468070014,0.000273063048820799,0.000335799305670359,0.000335284077054377,0.000172960890881635,0.000249570184681937,0.000285257873117298,0.000324471079031884
"146",0.000269025304849593,0.000197222450488947,0.000397806790513986,0.000204797286615599,0.000340965448834518,0.000146305779078274,0.000286050704150396,0.000332760246242582,0.000171154723870379,0.000205277621428335
"147",0.00043373467516567,0.000246528063111184,0.000412185349207262,0.000298213592791135,0.000532112745908415,0.000213362594489149,0.000472316278946003,0.000240326844508532,0.000399361022364217,0.000251630632718604
